Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Sensor Anomalies,Data Anomaly,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Data Type Level-1,Sensor Identifier,Ephemeris Type,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LT05_L1TP_090084_19970828_20161230_01_T1,LT50900841997240ASA00,1997/08/28,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/30,1997:240:23:21:59.2731300,1997:240:23:22:26.3162500,ASA,DAY,20,19,153,4,4.154,2.878,2.996,N,,9,N,LPGS_12.8.2,FULL,31.98800673,48.26616311,TM_L1TP,TM,PREDICTIVE,7311,8091,7311,8091,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970701_19970930_01.03,34°36'17.71"S,149°48'06.05"E,33°40'03.43"S,149°02'26.77"E,33°57'14.51"S,151°00'33.34"E,35°14'40.99"S,148°34'34.36"E,35°32'11.33"S,150°34'51.60"E,-34.60492,149.80168,-33.66762,149.04077,-33.95403,151.00926,-35.24472,148.57621,-35.53648,150.581,LT05_L1TP_090084_19970828_20161230_01_T1,LT50900841997240ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997240ASA00
LT05_L1TP_090084_19970812_20161230_01_T1,LT50900841997224ASA00,1997/08/12,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/30,1997:224:23:21:29.6436300,1997:224:23:21:56.6854400,ASA,DAY,35,34,193,4,4.09,2.712,3.061,N,,9,N,LPGS_12.8.2,FULL,27.14715995,45.49019749,TM_L1TP,TM,PREDICTIVE,7301,8091,7301,8091,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970701_19970930_01.03,34°36'31.97"S,149°47'54.53"E,33°40'17.65"S,149°02'15.14"E,33°57'28.76"S,151°00'22.03"E,35°14'55.21"S,148°34'22.58"E,35°32'25.58"S,150°34'40.19"E,-34.60888,149.79848,-33.67157,149.03754,-33.95799,151.00612,-35.24867,148.57294,-35.54044,150.57783,LT05_L1TP_090084_19970812_20161230_01_T1,LT50900841997224ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997224ASA00
LT05_L1TP_090084_19970727_20161230_01_T1,LT50900841997208ASA00,1997/07/27,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/30,1997:208:23:20:58.2555000,1997:208:23:21:25.2964400,ASA,DAY,9,10,170,4,4.644,3.263,3.304,N,,9,N,LPGS_12.8.2,FULL,23.41226223,43.07368912,TM_L1TP,TM,PREDICTIVE,7311,8081,7311,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970701_19970930_01.03,34°36'16.60"S,149°48'02.05"E,33°40'02.32"S,149°02'22.78"E,33°57'13.39"S,151°00'29.34"E,35°14'39.88"S,148°34'30.36"E,35°32'10.21"S,150°34'47.60"E,-34.60461,149.80057,-33.66731,149.03966,-33.95372,151.00815,-35.24441,148.5751,-35.53617,150.57989,LT05_L1TP_090084_19970727_20161230_01_T1,LT50900841997208ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997208ASA00
LT05_L1TP_090084_19970711_20161230_01_T1,LT50900841997192ASA00,1997/07/11,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/30,1997:192:23:20:25.6835600,1997:192:23:20:52.7230600,ASA,DAY,62,62,120,4,4.552,3.183,3.254,N,,9,N,LPGS_12.8.2,FULL,21.07027769,41.10371539,TM_L1TP,TM,PREDICTIVE,7311,8071,7311,8071,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970701_19970930_01.03,34°36'15.41"S,149°48'15.26"E,33°40'01.13"S,149°02'35.99"E,33°57'12.20"S,151°00'42.52"E,35°14'38.69"S,148°34'43.61"E,35°32'09.02"S,150°35'00.78"E,-34.60428,149.80424,-33.66698,149.04333,-33.95339,151.01181,-35.24408,148.57878,-35.53584,150.58355,LT05_L1TP_090084_19970711_20161230_01_T1,LT50900841997192ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997192ASA00
LT05_L1GS_090084_19970625_20161231_01_T2,LT50900841997176ASA00,1997/06/25,LANDSAT_5,T2,1,SAM, 090, 084,2016/12/31,1997:176:23:19:52.7797500,1997:176:23:20:19.8180600,ASA,DAY,0,0,-1,-1,,,,N,,9,N,LPGS_12.8.2,FULL,20.25869154,39.79541125,TM_L1GS,TM,PREDICTIVE,7311,8061,7311,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970401_19970630_01.03,34°36'21.74"S,149°48'18.68"E,33°40'07.46"S,149°02'39.37"E,33°57'18.54"S,151°00'46.04"E,35°14'44.99"S,148°34'46.92"E,35°32'15.36"S,150°35'04.27"E,-34.60604,149.80519,-33.66874,149.04427,-33.95515,151.01279,-35.24583,148.5797,-35.5376,150.58452,LT05_L1GS_090084_19970625_20161231_01_T2,LT50900841997176ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997176ASA00
LT05_L1TP_090084_19970609_20161231_01_T1,LT50900841997160ASA00,1997/06/09,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/31,1997:160:23:19:19.9291900,1997:160:23:19:46.9656900,ASA,DAY,7,6,205,4,5.868,4.887,3.248,N,,9,N,LPGS_12.8.2,FULL,20.93595764,39.44880186,TM_L1TP,TM,PREDICTIVE,7301,8061,7301,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970401_19970630_01.03,34°36'18.47"S,149°48'19.91"E,33°40'04.19"S,149°02'40.60"E,33°57'15.26"S,151°00'47.23"E,35°14'41.75"S,148°34'48.18"E,35°32'12.08"S,150°35'05.46"E,-34.60513,149.80553,-33.66783,149.04461,-33.95424,151.01312,-35.24493,148.58005,-35.53669,150.58485,LT05_L1TP_090084_19970609_20161231_01_T1,LT50900841997160ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997160ASA00
LT05_L1TP_090084_19970524_20161231_01_T1,LT50900841997144ASA00,1997/05/24,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/31,1997:144:23:18:46.8785000,1997:144:23:19:13.9127500,ASA,DAY,14,14,168,4,4.945,3.877,3.07,N,,9,N,LPGS_12.8.2,FULL,22.90113354,40.33375291,TM_L1TP,TM,PREDICTIVE,7311,8081,7311,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970401_19970630_01.03,34°36'18.97"S,149°48'12.49"E,33°40'04.69"S,149°02'33.18"E,33°57'15.77"S,151°00'39.82"E,35°14'42.25"S,148°34'40.76"E,35°32'12.59"S,150°34'58.04"E,-34.60527,149.80347,-33.66797,149.04255,-33.95438,151.01106,-35.24507,148.57799,-35.53683,150.58279,LT05_L1TP_090084_19970524_20161231_01_T1,LT50900841997144ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997144ASA00
LT05_L1TP_090084_19970508_20161231_01_T1,LT50900841997128ASA00,1997/05/08,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/31,1997:128:23:18:13.1561900,1997:128:23:18:40.1891900,ASA,DAY,9,9,127,4,4.522,3.09,3.302,N,,9,N,LPGS_12.8.2,FULL,25.82618793,42.65773039,TM_L1TP,TM,PREDICTIVE,7311,8101,7311,8101,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970401_19970630_01.03,34°36'14.36"S,149°48'05.69"E,33°40'00.08"S,149°02'26.41"E,33°57'11.16"S,151°00'32.94"E,35°14'37.64"S,148°34'34.03"E,35°32'07.98"S,150°34'51.20"E,-34.60399,149.80158,-33.66669,149.04067,-33.9531,151.00915,-35.24379,148.57612,-35.53555,150.58089,LT05_L1TP_090084_19970508_20161231_01_T1,LT50900841997128ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997128ASA00
LT05_L1TP_090084_19970422_20161231_01_T1,LT50900841997112ASA00,1997/04/22,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/31,1997:112:23:17:40.0126900,1997:112:23:18:07.0450000,ASA,DAY,56,56,103,4,4.198,2.939,2.998,N,,9,N,LPGS_12.8.2,FULL,29.33613266,46.47477839,TM_L1TP,TM,PREDICTIVE,7311,8091,7311,8091,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970401_19970630_01.03,34°36'31.28"S,149°47'33.61"E,33°40'16.97"S,149°01'54.23"E,33°57'28.08"S,151°00'01.12"E,35°14'54.53"S,148°34'01.70"E,35°32'24.90"S,150°34'19.27"E,-34.60869,149.79267,-33.67138,149.03173,-33.9578,151.00031,-35.24848,148.56714,-35.54025,150.57202,LT05_L1TP_090084_19970422_20161231_01_T1,LT50900841997112ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997112ASA00
LT05_L1TP_090084_19970406_20161231_01_T1,LT50900841997096ASA00,1997/04/06,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/31,1997:096:23:17:05.7073800,1997:096:23:17:32.7386900,ASA,DAY,36,35,98,4,4.381,2.989,3.203,N,,9,N,LPGS_12.8.2,FULL,33.07753186,51.68626253,TM_L1TP,TM,PREDICTIVE,7301,8091,7301,8091,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970401_19970630_01.03,34°36'23.44"S,149°47'12.08"E,33°40'09.12"S,149°01'32.74"E,33°57'20.23"S,150°59'39.48"E,35°14'46.68"S,148°33'40.28"E,35°32'17.05"S,150°33'57.67"E,-34.60651,149.78669,-33.6692,149.02576,-33.95562,150.9943,-35.2463,148.56119,-35.53807,150.56602,LT05_L1TP_090084_19970406_20161231_01_T1,LT50900841997096ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997096ASA00
LT05_L1TP_090084_19970321_20161231_01_T1,LT50900841997080ASA00,1997/03/21,LANDSAT_5,T1,1,SAM, 090, 084,2016/12/31,1997:080:23:16:30.2166900,1997:080:23:16:57.2468100,ASA,DAY,62,62,101,4,4.614,3.312,3.212,N,,9,N,LPGS_12.8.2,FULL,36.75682205,58.00313934,TM_L1TP,TM,PREDICTIVE,7301,8081,7301,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970101_19970331_01.03,34°35'57.98"S,149°46'54.37"E,33°39'43.70"S,149°01'15.20"E,33°56'54.74"S,150°59'21.37"E,35°14'21.30"S,148°33'23.00"E,35°31'51.56"S,150°33'39.78"E,-34.59944,149.78177,-33.66214,149.02089,-33.94854,150.98927,-35.23925,148.55639,-35.53099,150.56105,LT05_L1TP_090084_19970321_20161231_01_T1,LT50900841997080ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997080ASA00
LT05_L1GS_090084_19970305_20170101_01_T2,LT50900841997064ASA00,1997/03/05,LANDSAT_5,T2,1,SAM, 090, 084,2017/01/01,1997:064:23:15:53.2498100,1997:064:23:16:20.2780000,ASA,DAY,83,83,-1,-1,,,,N,,9,N,LPGS_12.8.2,FULL,40.19659108,64.92064483,TM_L1GS,TM,PREDICTIVE,7311,8061,7311,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970101_19970331_01.03,34°36'15.05"S,149°46'32.05"E,33°40'00.77"S,149°00'52.78"E,33°57'11.84"S,150°58'59.30"E,35°14'38.33"S,148°33'00.40"E,35°32'08.66"S,150°33'17.57"E,-34.60418,149.77557,-33.66688,149.01466,-33.95329,150.98314,-35.24398,148.55011,-35.53574,150.55488,LT05_L1GS_090084_19970305_20170101_01_T2,LT50900841997064ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997064ASA00
LT05_L1TP_090084_19970217_20170101_01_T1,LT50900841997048ASA00,1997/02/17,LANDSAT_5,T1,1,SAM, 090, 084,2017/01/01,1997:048:23:15:14.3636300,1997:048:23:15:41.3892500,ASA,DAY,10,10,100,4,4.491,3.211,3.14,N,,9,N,LPGS_12.8.2,FULL,43.34681049,71.7931016,TM_L1TP,TM,PREDICTIVE,7311,8061,7311,8061,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970101_19970331_01.03,34°36'07.16"S,149°46'24.74"E,33°39'52.88"S,149°00'45.54"E,33°57'03.92"S,150°58'51.89"E,35°14'30.44"S,148°32'53.23"E,35°32'00.74"S,150°33'10.22"E,-34.60199,149.77354,-33.66469,149.01265,-33.95109,150.98108,-35.24179,148.54812,-35.53354,150.55284,LT05_L1TP_090084_19970217_20170101_01_T1,LT50900841997048ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997048ASA00
LT05_L1TP_090084_19970201_20170101_01_T1,LT50900841997032ASA00,1997/02/01,LANDSAT_5,T1,1,SAM, 090, 084,2017/01/01,1997:032:23:14:33.5656300,1997:032:23:15:00.5879400,ASA,DAY,45,46,110,4,4.668,3.235,3.365,N,,9,N,LPGS_12.8.2,FULL,46.23464058,77.83551337,TM_L1TP,TM,PREDICTIVE,7311,8081,7311,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970101_19970331_01.03,34°36'18.14"S,149°46'22.37"E,33°40'03.86"S,149°00'43.06"E,33°57'14.94"S,150°58'49.69"E,35°14'41.42"S,148°32'50.68"E,35°32'11.76"S,150°33'07.92"E,-34.60504,149.77288,-33.66774,149.01196,-33.95415,150.98047,-35.24484,148.54741,-35.5366,150.5522,LT05_L1TP_090084_19970201_20170101_01_T1,LT50900841997032ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997032ASA00
LT05_L1TP_090084_19970116_20170101_01_T1,LT50900841997016ASA00,1997/01/16,LANDSAT_5,T1,1,SAM, 090, 084,2017/01/01,1997:016:23:13:50.5966300,1997:016:23:14:17.6176900,ASA,DAY,67,67,63,4,4.908,3.365,3.573,N,,9,N,LPGS_12.8.2,FULL,48.85748647,82.26424217,TM_L1TP,TM,PREDICTIVE,7311,8091,7311,8091,UTM,55,WGS84,WGS84,30,30,LT05CPF_19970101_19970331_01.03,34°36'07.60"S,149°46'40.48"E,33°39'53.32"S,149°01'01.27"E,33°57'04.36"S,150°59'07.62"E,35°14'30.88"S,148°33'08.93"E,35°32'01.18"S,150°33'25.96"E,-34.60211,149.77791,-33.66481,149.01702,-33.95121,150.98545,-35.24191,148.55248,-35.53366,150.55721,LT05_L1TP_090084_19970116_20170101_01_T1,LT50900841997016ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841997016ASA00
LT05_L1TP_090084_19961215_20170102_01_T1,LT50900841996350ASA00,1996/12/15,LANDSAT_5,T1,1,SAM, 090, 084,2017/01/02,1996:350:23:12:19.5731900,1996:350:23:12:46.5923100,ASA,DAY,0,0,191,4,4.659,3.632,2.918,N,,9,N,LPGS_12.8.2,FULL,52.70882737,83.54341967,TM_L1TP,TM,PREDICTIVE,7311,8091,7311,8091,UTM,55,WGS84,WGS84,30,30,LT05CPF_19961001_19961231_01.03,34°36'31.03"S,149°47'33.32"E,33°40'16.72"S,149°01'53.94"E,33°57'27.83"S,151°00'00.83"E,35°14'54.28"S,148°34'01.42"E,35°32'24.65"S,150°34'18.98"E,-34.60862,149.79259,-33.67131,149.03165,-33.95773,151.00023,-35.24841,148.56706,-35.54018,150.57194,LT05_L1TP_090084_19961215_20170102_01_T1,LT50900841996350ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841996350ASA00
LT05_L1TP_090084_19961129_20170101_01_T1,LT50900841996334ASA00,1996/11/29,LANDSAT_5,T1,1,SAM, 090, 084,2017/01/01,1996:334:23:11:33.8346300,1996:334:23:12:00.8529400,ASA,DAY,1,2,159,4,4.532,3.317,3.088,N,,9,N,LPGS_12.8.2,FULL,53.18445601,79.98572793,TM_L1TP,TM,PREDICTIVE,7311,8081,7311,8081,UTM,55,WGS84,WGS84,30,30,LT05CPF_19961001_19961231_01.03,34°36'13.10"S,149°47'46.72"E,33°39'58.82"S,149°02'07.44"E,33°57'09.86"S,151°00'13.93"E,35°14'36.38"S,148°34'15.10"E,35°32'06.72"S,150°34'32.23"E,-34.60364,149.79631,-33.66634,149.0354,-33.95274,151.00387,-35.24344,148.57086,-35.5352,150.57562,LT05_L1TP_090084_19961129_20170101_01_T1,LT50900841996334ASA00,https://earthexplorer.usgs.gov/browse-link/12266/LT50900841996334ASA00
