Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Collection Category,Date L-1 Generated,WRS Path,WRS Row,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec
LE07_L1TP_090084_20031125_20170124_01_T2,LE70900842003329ASA00,2003/11/25,T2,2017/01/24, 090, 084,-34.61227,149.77089,-33.64597,148.9727,-33.94549,151.03122,-35.26553,148.4931,-35.57117,150.59282
LT05_L1TP_090084_20031203_20161204_01_T1,LT50900842003337ASA01,2003/12/03,T1,2016/12/04, 090, 084,-34.60155,149.77501,-33.66425,149.01412,-33.95065,150.98254,-35.24136,148.54959,-35.5331,150.5543
LE07_L1GT_090084_20031211_20170123_01_T2,LE70900842003345ASA00,2003/12/11,T2,2017/01/23, 090, 084,-34.6119,149.78755,-33.64621,148.98798,-33.94586,151.04736,-35.26528,148.50777,-35.57092,150.6084
LT05_L1GS_090084_20031219_20161204_01_T2,LT50900842003353ASA01,2003/12/19,T2,2016/12/04, 090, 084,-34.60638,149.77886,-33.66907,149.01794,-33.95549,150.98647,-35.24617,148.55336,-35.53794,150.55819
LE07_L1TP_090084_20031227_20170122_01_T1,LE70900842003361ASA00,2003/12/27,T1,2017/01/22, 090, 084,-34.613,149.78456,-33.64677,148.98509,-33.9464,151.04521,-35.26646,148.50531,-35.57212,150.6067
LT05_L1TP_090084_20040104_20161203_01_T1,LT50900842004004ASA01,2004/01/04,T1,2016/12/03, 090, 084,-34.60697,149.78433,-33.66966,149.0234,-33.95608,150.99195,-35.24676,148.55883,-35.53853,150.56367
LE07_L1TP_090084_20040112_20170122_01_T1,LE70900842004012ASN01,2004/01/12,T1,2017/01/22, 090, 084,-34.6067,149.7467,-33.6409,148.9458,-33.9411,151.0058,-35.2609,148.4664,-35.5673,150.5676
LT05_L1TP_090084_20040120_20161202_01_T1,LT50900842004020ASA01,2004/01/20,T1,2016/12/02, 090, 084,-34.61039,149.80228,-33.67308,149.04133,-33.95951,151.00995,-35.25017,148.57672,-35.54195,150.58164
LE07_L1TP_090084_20040128_20170123_01_T1,LE70900842004028ASN01,2004/01/28,T1,2017/01/23, 090, 084,-34.6124,149.732,-33.6467,148.9316,-33.9468,150.9915,-35.2657,148.452,-35.5721,150.5531
LT05_L1TP_090084_20040205_20161203_01_T1,LT50900842004036ASA01,2004/02/05,T1,2016/12/03, 090, 084,-34.60566,149.81284,-33.66836,149.05192,-33.95477,151.02044,-35.24546,148.58736,-35.53722,150.59217
LE07_L1TP_090084_20040213_20170122_01_T1,LE70900842004044ASN01,2004/02/13,T1,2017/01/22, 090, 084,-34.6183,149.74,-33.6522,148.9403,-33.9522,150.9998,-35.2729,148.4605,-35.579,150.5612
LT05_L1GS_090084_20040221_20161202_01_T2,LT50900842004052ASA01,2004/02/21,T2,2016/12/02, 090, 084,-34.60399,149.80984,-33.66669,149.04893,-33.9531,151.01741,-35.24379,148.58438,-35.53555,150.58915
LE07_L1TP_090084_20040229_20170122_01_T1,LE70900842004060ASN01,2004/02/29,T1,2017/01/22, 090, 084,-34.6239,149.7498,-33.6565,148.9508,-33.9563,151.0101,-35.2764,148.471,-35.5823,150.5715
LT05_L1TP_090084_20040308_20161202_01_T1,LT50900842004068ASA01,2004/03/08,T1,2016/12/02, 090, 084,-34.60311,149.80517,-33.66581,149.04427,-33.95221,151.01273,-35.24291,148.57973,-35.53466,150.58447
LE07_L1TP_090084_20040316_20170121_01_T1,LE70900842004076ASA00,2004/03/16,T1,2017/01/21, 090, 084,-34.61451,149.79414,-33.64911,148.99394,-33.94815,151.05299,-35.26926,148.51454,-35.57426,150.61485
LE07_L1TP_090084_20040401_20170122_01_T1,LE70900842004092ASN01,2004/04/01,T1,2017/01/22, 090, 084,-34.634,149.7384,-33.6684,148.9378,-33.9677,150.9975,-35.289,148.4592,-35.5945,150.5602
LT05_L1TP_090084_20040409_20161203_01_T1,LT50900842004100ASA01,2004/04/09,T1,2016/12/03, 090, 084,-34.60518,149.78515,-33.66788,149.02423,-33.95429,150.99274,-35.24498,148.55967,-35.53674,150.56447
LE07_L1TP_090084_20040417_20170121_01_T1,LE70900842004108ASN01,2004/04/17,T1,2017/01/21, 090, 084,-34.637,149.7736,-33.6709,148.9735,-33.9699,151.0338,-35.2907,148.4946,-35.5958,150.5962
LT05_L1TP_090084_20040425_20161201_01_T1,LT50900842004116XXX01,2004/04/25,T1,2016/12/01, 090, 084,-34.60123,149.79155,-33.66393,149.03066,-33.95033,150.99908,-35.24104,148.56614,-35.53278,150.57084
LE07_L1TP_090084_20040503_20170121_01_T1,LE70900842004124ASN01,2004/05/03,T1,2017/01/21, 090, 084,-34.6379,149.7624,-33.6725,148.9609,-33.9714,151.022,-35.2933,148.4825,-35.5982,150.5848
LT05_L1TP_090084_20040511_20161201_01_T1,LT50900842004132ASA01,2004/05/11,T1,2016/12/01, 090, 084,-34.60362,149.78942,-33.66632,149.02851,-33.95272,150.99698,-35.24342,148.56397,-35.53518,150.56873
LE07_L1TP_090084_20040519_20170120_01_T1,LE70900842004140ASN01,2004/05/19,T1,2017/01/20, 090, 084,-34.6373,149.7564,-33.6695,148.955,-33.9681,151.0159,-35.2905,148.4768,-35.5951,150.5791
LT05_L1TP_090084_20040527_20161201_01_T1,LT50900842004148ASA01,2004/05/27,T1,2016/12/01, 090, 084,-34.6069,149.78793,-33.66959,149.027,-33.95601,150.99554,-35.24669,148.56243,-35.53846,150.56726
LE07_L1TP_090084_20040604_20170120_01_T1,LE70900842004156ASN01,2004/06/04,T1,2017/01/20, 090, 084,-34.6349,149.7687,-33.6672,148.9684,-33.9654,151.0288,-35.2877,148.4891,-35.5919,150.5908
LE07_L1TP_090084_20040620_20170120_01_T1,LE70900842004172ASA00,2004/06/20,T1,2017/01/20, 090, 084,-34.61583,149.82445,-33.65144,149.02347,-33.95004,151.08311,-35.27239,148.54413,-35.57708,150.64502
LT05_L1TP_090084_20040628_20161130_01_T1,LT50900842004180ASA00,2004/06/28,T1,2016/11/30, 090, 084,-34.60277,149.76884,-33.66547,149.00794,-33.95187,150.97639,-35.24257,148.5434,-35.53432,150.54814
LE07_L1TP_090084_20040706_20170120_01_T1,LE70900842004188ASN01,2004/07/06,T1,2017/01/20, 090, 084,-34.6257,149.7759,-33.6579,148.9756,-33.9556,151.0352,-35.2794,148.4978,-35.5832,150.5988
LT05_L1TP_090084_20040714_20161130_01_T1,LT50900842004196ASA00,2004/07/14,T1,2016/11/30, 090, 084,-34.59557,149.76783,-33.65828,149.00698,-33.94466,150.97527,-35.23539,148.54251,-35.52712,150.54707
LE07_L1TP_090084_20040722_20170119_01_T1,LE70900842004204ASN01,2004/07/22,T1,2017/01/19, 090, 084,-34.6193,149.7806,-33.6531,148.9804,-33.9508,151.0401,-35.2742,148.5026,-35.5779,150.6036
LT05_L1TP_090084_20040730_20161130_01_T1,LT50900842004212ASA00,2004/07/30,T1,2016/11/30, 090, 084,-34.60444,149.78506,-33.66714,149.02415,-33.95355,150.99264,-35.24424,148.5596,-35.536,150.56438
LE07_L1TP_090084_20040807_20170119_01_T1,LE70900842004220ASN01,2004/08/07,T1,2017/01/19, 090, 084,-34.6129,149.7937,-33.646,148.9927,-33.9436,151.0528,-35.2674,148.5158,-35.5711,150.6173
LT05_L1TP_090084_20040815_20161129_01_T1,LT50900842004228ASA00,2004/08/15,T1,2016/11/29, 090, 084,-34.60322,149.79909,-33.66592,149.03819,-33.95232,151.00665,-35.24302,148.57365,-35.53478,150.5784
LE07_L1TP_090084_20040823_20170119_01_T1,LE70900842004236ASN01,2004/08/23,T1,2017/01/19, 090, 084,-34.6065,149.7784,-33.6416,148.9763,-33.9394,151.0367,-35.2635,148.4989,-35.5674,150.6006
LT05_L1TP_090084_20040831_20161130_01_T1,LT50900842004244ASA00,2004/08/31,T1,2016/11/30, 090, 084,-34.60117,149.7921,-33.66387,149.03121,-33.95027,150.99963,-35.24098,148.56669,-35.53272,150.57139
LE07_L1TP_090084_20040908_20170119_01_T1,LE70900842004252ASN01,2004/09/08,T1,2017/01/19, 090, 084,-34.6005,149.7754,-33.6363,148.9742,-33.9342,151.0343,-35.2575,148.4959,-35.5614,150.5973
LT05_L1TP_090084_20040916_20161130_01_T1,LT50900842004260ASA00,2004/09/16,T1,2016/11/30, 090, 084,-34.59913,149.78101,-33.66183,149.02014,-33.94823,150.98851,-35.23894,148.55563,-35.53068,150.56028
LE07_L1TP_090084_20040924_20170118_01_T1,LE70900842004268ASA00,2004/09/24,T1,2017/01/18, 090, 084,-34.61589,149.80936,-33.64934,149.00908,-33.94779,151.06909,-35.27094,148.5307,-35.57547,150.63197
LT05_L1TP_090084_20041002_20161128_01_T1,LT50900842004276ASA00,2004/10/02,T1,2016/11/28, 090, 084,-34.60591,149.78097,-33.66861,149.02005,-33.95502,150.98857,-35.2457,148.55548,-35.53747,150.5603
LE07_L1TP_090084_20041010_20170118_01_T1,LE70900842004284ASN01,2004/10/10,T1,2017/01/18, 090, 084,-34.5878,149.7424,-33.6195,148.9432,-33.919,151.0016,-35.2407,148.4638,-35.5464,150.5633
LT05_L1GS_090084_20041018_20161129_01_T2,LT50900842004292ASA00,2004/10/18,T2,2016/11/29, 090, 084,-34.60367,149.77972,-33.66637,149.01881,-33.95277,150.98729,-35.24347,148.55427,-35.53523,150.55903
LE07_L1TP_090084_20041026_20170118_01_T1,LE70900842004300ASN00,2004/10/26,T1,2017/01/18, 090, 084,-34.5864,149.7172,-33.6175,148.9186,-33.9172,150.9767,-35.2392,148.4387,-35.5449,150.538
LT05_L1TP_090084_20041103_20161128_01_T1,LT50900842004308ASA00,2004/11/03,T1,2016/11/28, 090, 084,-34.60645,149.77994,-33.66914,149.01901,-33.95556,150.98755,-35.24624,148.55444,-35.53801,150.55927
LE07_L1TP_090084_20041111_20170117_01_T1,LE70900842004316ASN00,2004/11/11,T1,2017/01/17, 090, 084,-34.5868,149.7207,-33.6206,148.9214,-33.9206,150.9798,-35.2426,148.4412,-35.5487,150.5409
LT05_L1GS_090084_20041119_20161129_01_T2,LT50900842004324ASA00,2004/11/19,T2,2016/11/29, 090, 084,-34.60331,149.80582,-33.66601,149.04492,-33.95241,151.01338,-35.24311,148.58037,-35.53487,150.58513
LE07_L1TP_090084_20041127_20170117_01_T1,LE70900842004332ASN00,2004/11/27,T1,2017/01/17, 090, 084,-34.5882,149.7179,-33.6198,148.9188,-33.92,150.9779,-35.2417,148.4387,-35.548,150.539
LT05_L1TP_090084_20041205_20161127_01_T1,LT50900842004340ASA00,2004/12/05,T1,2016/11/27, 090, 084,-34.60448,149.77828,-33.66718,149.01737,-33.95359,150.98586,-35.24428,148.55282,-35.53604,150.5576
LE07_L1TP_090084_20041213_20170117_01_T1,LE70900842004348ASN00,2004/12/13,T1,2017/01/17, 090, 084,-34.593,149.7238,-33.627,148.9239,-33.9274,150.9835,-35.2488,148.4433,-35.5553,150.5441
LT05_L1TP_090084_20041221_20161129_01_T1,LT50900842004356ASA00,2004/12/21,T1,2016/11/29, 090, 084,-34.59749,149.77773,-33.6602,149.01687,-33.94658,150.9852,-35.2373,148.55238,-35.52904,150.55699
LE07_L1TP_090084_20041229_20170117_01_T1,LE70900842004364ASN00,2004/12/29,T1,2017/01/17, 090, 084,-34.5982,149.7147,-33.6328,148.9151,-33.9334,150.9747,-35.2544,148.4341,-35.5609,150.535
LT05_L1TP_090084_20050106_20161129_01_T1,LT50900842005006ASA01,2005/01/06,T1,2016/11/29, 090, 084,-34.60795,149.78931,-33.67064,149.02837,-33.95706,150.99694,-35.24774,148.56379,-35.53951,150.56865
LE07_L1TP_090084_20050114_20170117_01_T1,LE70900842005014ASN00,2005/01/14,T1,2017/01/17, 090, 084,-34.606,149.7252,-33.6394,148.9257,-33.9399,150.9848,-35.2614,148.4451,-35.5679,150.5455
LT05_L1GS_090084_20050122_20161128_01_T2,LT50900842005022ASA01,2005/01/22,T2,2016/11/28, 090, 084,-34.60233,149.79781,-33.66503,149.03691,-33.95143,151.00535,-35.24213,148.57238,-35.53388,150.57711
LE07_L1TP_090084_20050130_20170117_01_T1,LE70900842005030ASA00,2005/01/30,T1,2017/01/17, 090, 084,-34.61359,149.81967,-33.64793,149.01952,-33.94731,151.07874,-35.27015,148.53943,-35.57561,150.63992
LT05_L1TP_090084_20050207_20161127_01_T1,LT50900842005038ASA01,2005/02/07,T1,2016/11/27, 090, 084,-34.60933,149.80092,-33.67202,149.03997,-33.95845,151.00857,-35.24912,148.57538,-35.54089,150.58027
LE07_L1TP_090084_20050215_20170116_01_T1,LE70900842005046ASN00,2005/02/15,T1,2017/01/16, 090, 084,-34.6213,149.7179,-33.6542,148.9187,-33.9542,150.9776,-35.2771,148.4384,-35.5833,150.5386
LT05_L1TP_090084_20050223_20161127_01_T1,LT50900842005054ASA01,2005/02/23,T1,2016/11/27, 090, 084,-34.60161,149.78746,-33.66431,149.02657,-33.95071,150.99499,-35.24141,148.56204,-35.53316,150.56675
LE07_L1TP_090084_20050303_20170116_01_T1,LE70900842005062ASN00,2005/03/03,T1,2017/01/16, 090, 084,-34.6292,149.7161,-33.661,148.9169,-33.9609,150.9762,-35.2839,148.4362,-35.5899,150.5368
LT05_L1TP_090084_20050311_20161126_01_T1,LT50900842005070ASA01,2005/03/11,T1,2016/11/26, 090, 084,-34.60186,149.78277,-33.66456,149.02188,-33.95096,150.99031,-35.24166,148.55735,-35.53341,150.56206
LE07_L1TP_090084_20050319_20170115_01_T1,LE70900842005078ASA00,2005/03/19,T1,2017/01/15, 090, 084,-34.61418,149.80336,-33.64678,149.00352,-33.9458,151.06322,-35.26956,148.52454,-35.57478,150.62553
LT05_L1TP_090084_20050327_20161126_01_T1,LT50900842005086ASA01,2005/03/27,T1,2016/11/26, 090, 084,-34.60368,149.79248,-33.66638,149.03157,-33.95278,151.00005,-35.24348,148.56703,-35.53524,150.57179
LE07_L1TP_090084_20050404_20170115_01_T1,LE70900842005094ASA00,2005/04/04,T1,2017/01/15, 090, 084,-34.61469,149.8232,-33.64887,149.02266,-33.94801,151.08295,-35.27172,148.54234,-35.57693,150.64398
LT05_L1TP_090084_20050412_20161126_01_T1,LT50900842005102ASA01,2005/04/12,T1,2016/11/26, 090, 084,-34.61032,149.81184,-33.67301,149.05089,-33.95944,151.01951,-35.2501,148.58628,-35.54188,150.5912
